Alpha Score,Threshold,Precision,Recall,F2-score
0.01,0.59,0.10487855848764868,0.9653465346534653,0.32876629566227805
0.01,0.6,0.11874060357413181,0.9653465346534653,0.3522132137793518
0.01,0.61,0.13709644701294652,0.9653465346534653,0.38110063356804086
0.01,0.62,0.15713576508796018,0.9653465346534653,0.4070637481299732
0.01,0.63,0.16807380216703693,0.9653465346534653,0.4276289382309279
0.01,0.64,0.20165031023574462,0.9653465346534653,0.45967126370359773
0.01,0.65,0.22149829304429994,0.9603960396039604,0.4826975485600871
0.01,0.66,0.24086801778018416,0.9603960396039604,0.5059684042630292
0.01,0.67,0.25041059162703994,0.9603960396039604,0.5207061474351604
0.01,0.68,0.27534578720282926,0.9554455445544554,0.5455915530872163
0.01,0.6900000000000001,0.2864846659001077,0.9504950495049505,0.556426693806676
0.01,0.7000000000000001,0.312612095922378,0.9504950495049505,0.5836425249245256
0.01,0.71,0.33012494345234705,0.9504950495049505,0.5996989348696672
0.01,0.72,0.3658995237236583,0.9504950495049505,0.6221658730147527
0.01,0.73,0.3804976102005804,0.9504950495049505,0.6393321312756656
0.01,0.74,0.4052731824175284,0.9504950495049505,0.6573835747450434
0.01,0.75,0.4225618303588602,0.9504950495049505,0.6739361779584553
0.01,0.76,0.45398445306715546,0.9504950495049505,0.6954369145578185
0.01,0.77,0.4859287189223125,0.9257425742574258,0.7027523499636732
0.01,0.78,0.5101581713898944,0.9108910891089109,0.7106503299989756
0.01,0.79,0.5317942508536568,0.9108910891089109,0.7260155120656147
0.01,0.8,0.570496513937108,0.8910891089108911,0.7328881868497157
0.01,0.81,0.5836221122112213,0.8811881188118812,0.7377715106675502
0.01,0.8200000000000001,0.6159408798022661,0.8663366336633663,0.7409146062090304
0.01,0.8300000000000001,0.6546793965110798,0.8514851485148515,0.7491992331101242
0.01,0.84,0.6702459531667453,0.8415841584158416,0.7494698160830949
0.01,0.85,0.6942204934779193,0.8415841584158416,0.7619124266983905
0.01,0.86,0.7127023416627377,0.8415841584158416,0.7694955339102106
0.01,0.87,0.7239941851327991,0.8316831683168316,0.7661957533827074
0.01,0.88,0.7330268741159831,0.8316831683168316,0.7718318535150218
0.01,0.89,0.7350306459217351,0.8217821782178217,0.767979682583643
0.01,0.9,0.7476347634763477,0.806930693069307,0.7653638990272654
0.01,0.91,0.7603253182461104,0.801980198019802,0.7651901179128904
0.01,0.92,0.7679160773220179,0.7970297029702971,0.7660819653393912
0.01,0.93,0.7827675624705328,0.7871287128712872,0.7635495692426386
0.01,0.9400000000000001,0.7797029702970297,0.7623762376237624,0.7445262383381197
0.01,0.9500000000000001,0.7896039603960396,0.7574257425742574,0.7434261283271186
0.01,0.96,0.7854785478547855,0.7326732673267327,0.7278870744217281
0.01,0.97,0.7986798679867986,0.7326732673267327,0.7335447830497337
0.01,0.98,0.8118811881188119,0.7227722772277227,0.7304730473047307
0.01,0.99,0.8217821782178217,0.7227722772277227,0.733773377337734
0.01,1.0,0.8316831683168316,0.7227722772277227,0.734873487348735
0.02,0.0,0.0016586710217413475,1.0,0.008232043769526074
0.02,0.01,0.0016617034094632695,1.0,0.00824698562142581
0.02,0.02,0.0016629118867197204,1.0,0.008252949272977527
0.02,0.03,0.0016651537580175805,1.0,0.008264003185959481
0.02,0.04,0.001667892940395156,1.0,0.008277508878306965
0.02,0.05,0.0016714685508309938,1.0,0.008295139144659139
0.02,0.06,0.0016767296739392803,1.0,0.00832106328909633
0.02,0.07,0.0016833180829730209,1.0,0.008353511840872007
0.02,0.08,0.001692514412029749,1.0,0.00839881547464177
0.02,0.09,0.0017041999952032818,1.0,0.0084563689782413
0.02,0.1,0.001718477783280343,1.0,0.008526696908893733
0.02,0.11,0.0017355742092107639,1.0,0.008610923401890234
0.02,0.12,0.0017562532577294475,1.0,0.008712770452665976
0.02,0.13,0.0017810485432971511,1.0,0.008834868900545597
0.02,0.14,0.0018124661765433745,1.0,0.008989502570476711
0.02,0.15,0.001850725540215405,1.0,0.009177751486531601
0.02,0.16,0.0018940470304695779,1.0,0.009390876265131935
0.02,0.17,0.0019477251559574292,1.0,0.009654747101916956
0.02,0.18,0.002008191644489412,1.0,0.009951728373073057
0.02,0.19,0.0020799305393646695,1.0,0.010303921035482552
0.02,0.2,0.0021642861847496436,1.0,0.010717611089860773
0.02,0.21,0.0022614528542464797,1.0,0.01119371038683938
0.02,0.22,0.002373031104352003,1.0,0.01173969473705409
0.02,0.23,0.0025048883289221723,1.0,0.012384225764742867
0.02,0.24,0.0026624893152673934,1.0,0.013153397846408182
0.02,0.25,0.0028371679520658327,1.0,0.014004080368741893
0.02,0.26,0.003033950024547634,1.0,0.014961251467113827
0.02,0.27,0.003264959245102088,1.0,0.016081219321669945
0.02,0.28,0.003545711915078546,1.0,0.017438662110662917
0.02,0.29,0.003843350023301532,1.0,0.018873591919422887
0.02,0.3,0.004187346146698575,1.0,0.020525627323761522
0.02,0.31,0.0045855202212473955,1.0,0.02243029442073803
0.02,0.32,0.005053823677114368,1.0,0.024660319215455646
0.02,0.33,0.005549437021049524,0.9900990099009901,0.02699337087016932
0.02,0.34,0.006168839221532723,0.9900990099009901,0.029905801622892865
0.02,0.35000000000000003,0.006873471177209494,0.9900990099009901,0.03319611973367744
0.02,0.36,0.007704789949723696,0.9900990099009901,0.03703123249994793
0.02,0.37,0.008600795602075589,0.9900990099009901,0.04114619216544829
0.02,0.38,0.009713468961748262,0.9900990099009901,0.046156637550809496
0.02,0.39,0.010842619632629362,0.9900990099009901,0.05122319656839913
0.02,0.4,0.012254274063517718,0.9900990099009901,0.05742512793053456
0.02,0.41000000000000003,0.013936528934229872,0.9900990099009901,0.0646981968437692
0.02,0.42,0.015783928279993347,0.9900990099009901,0.07251649673702289
0.02,0.43,0.01784256723270044,0.9900990099009901,0.08104725838929062
0.02,0.44,0.020049055412531425,0.9900990099009901,0.09005556146227904
0.02,0.45,0.02231131800954814,0.9900990099009901,0.09916581343372922
0.02,0.46,0.02546514804292732,0.9900990099009901,0.11128676857686443
0.02,0.47000000000000003,0.029094996365389682,0.9900990099009901,0.12481308816019507
0.02,0.48,0.033204469427096844,0.9900990099009901,0.13944054792349247
0.02,0.49,0.03638699369646988,0.9851485148514851,0.15066729048731917
0.02,0.5,0.041317396703159315,0.9851485148514851,0.1669550487065226
0.02,0.51,0.04542225001212178,0.9851485148514851,0.18030334355871788
0.02,0.52,0.051450563025760496,0.9752475247524752,0.19813775992622482
0.02,0.53,0.05740279178780673,0.9752475247524752,0.21593120102897523
0.02,0.54,0.06366637375247425,0.9702970297029703,0.2329253813964378
0.02,0.55,0.07073142038800499,0.9702970297029703,0.25152921828332897
0.02,0.56,0.0790866047726252,0.9702970297029703,0.27223180823871784
0.02,0.5700000000000001,0.08788285694376026,0.9702970297029703,0.2928584927491434
0.02,0.58,0.09759894034862131,0.9702970297029703,0.3145246598572867
0.02,0.59,0.10684405170975364,0.9653465346534653,0.3327400812674263
0.02,0.6,0.12320906723453617,0.9653465346534653,0.35983504713994485
0.02,0.61,0.13955088962782883,0.9653465346534653,0.384473188622709
0.02,0.62,0.1595566890682571,0.9653465346534653,0.41141860913856454
0.02,0.63,0.17444564582254374,0.9653465346534653,0.4330158788945916
0.02,0.64,0.20334917389290227,0.9653465346534653,0.46305259468677523
0.02,0.65,0.22519678774530996,0.9603960396039604,0.48825897403967194
0.02,0.66,0.24178000531688712,0.9603960396039604,0.5071835476275987
0.02,0.67,0.2601333321430125,0.9603960396039604,0.5278825989266983
0.02,0.68,0.2769299326704485,0.9554455445544554,0.5479647154489296
0.02,0.6900000000000001,0.28915894757061134,0.9504950495049505,0.5590679477471675
0.02,0.7000000000000001,0.314845215053867,0.9504950495049505,0.5866625529022734
0.02,0.71,0.33669213405419113,0.9504950495049505,0.6037576129196625
0.02,0.72,0.3692838419543979,0.9504950495049505,0.6240189136827239
0.02,0.73,0.38598668127517566,0.9504950495049505,0.6439727533576034
0.02,0.74,0.40687554961395495,0.9504950495049505,0.6591169370166985
0.02,0.75,0.42937026175707144,0.9504950495049505,0.6781347388401846
0.02,0.76,0.4630996503011646,0.9504950495049505,0.7010104518727651
0.02,0.77,0.49506564101788325,0.9257425742574258,0.7082418896008668
0.02,0.78,0.5124841182702967,0.9108910891089109,0.7129830778180368
0.02,0.79,0.5358554027671676,0.9108910891089109,0.7292736104318422
0.02,0.8,0.5711475131029586,0.8960396039603961,0.7356521510289389
0.02,0.81,0.5949740028947951,0.8811881188118812,0.7430116818795817
0.02,0.8200000000000001,0.6185761433286187,0.8663366336633663,0.7429010222323222
0.02,0.8300000000000001,0.6513790664780765,0.8514851485148515,0.7487277573911237
0.02,0.84,0.667919401830293,0.8415841584158416,0.750959614384192
0.02,0.85,0.6993242181360994,0.8415841584158416,0.7628062660823288
0.02,0.86,0.7135274241709887,0.8415841584158416,0.7703795508833364
0.02,0.87,0.7190436900832942,0.8366336633663366,0.7689460284102101
0.02,0.88,0.7330268741159831,0.8316831683168316,0.7718318535150218
0.02,0.89,0.7404526166902407,0.8217821782178217,0.7701013233191453
0.02,0.9,0.7476347634763477,0.806930693069307,0.7653638990272654
0.02,0.91,0.762965582272513,0.801980198019802,0.7662748417698915
0.02,0.92,0.7687411598302687,0.7920792079207921,0.7625655422685128
0.02,0.93,0.7834276284771334,0.7871287128712872,0.7640935796876391
0.02,0.9400000000000001,0.7797029702970297,0.7623762376237624,0.7445262383381197
0.02,0.9500000000000001,0.7849834983498349,0.7524752475247525,0.7379255782721132
0.02,0.96,0.7871287128712872,0.7326732673267327,0.7290657637192293
0.02,0.97,0.8036303630363035,0.7277227722772277,0.7312231223122313
0.02,0.98,0.8168316831683168,0.7227722772277227,0.7321232123212322
0.02,0.99,0.8267326732673267,0.7227722772277227,0.7343234323432345
0.02,1.0,0.8316831683168316,0.7227722772277227,0.734873487348735
0.03,0.0,0.0016586710217413475,1.0,0.008232043769526074
0.03,0.01,0.0016617199579456391,1.0,0.008247069180585395
0.03,0.02,0.001662961532838456,1.0,0.008253193277165234
0.03,0.03,0.0016651868213017475,1.0,0.008264165140444172
0.03,0.04,0.0016680103466734527,1.0,0.008278089804149086
0.03,0.05,0.001671672760427862,1.0,0.008296144334156017
0.03,0.06,0.00167669518624341,1.0,0.008320896159523963
0.03,0.07,0.0016836769375146933,1.0,0.008355282062891947
0.03,0.08,0.0016931297021260951,1.0,0.008401839427558627
0.03,0.09,0.001704863520411404,1.0,0.008459638131533118
0.03,0.1,0.0017191969005486206,1.0,0.008530239060062046
0.03,0.11,0.0017364392757419234,1.0,0.008615189968497344
0.03,0.12,0.001757889380775445,1.0,0.008720812537221203
0.03,0.13,0.0017827639855847281,1.0,0.008843298554266443
0.03,0.14,0.0018149809431813398,1.0,0.009001874322559859
0.03,0.15,0.0018545201411803082,1.0,0.009196410781859411
0.03,0.16,0.0018984446711278542,1.0,0.009412470656511428
0.03,0.17,0.0019533354349624164,1.0,0.00968228784959706
0.03,0.18,0.002015196106491505,1.0,0.009986100131339364
0.03,0.19,0.0020877151230574973,1.0,0.010342126650859694
0.03,0.2,0.0021748678167394903,1.0,0.010769450929541652
0.03,0.21,0.0022734290083196466,1.0,0.011252357342884862
0.03,0.22,0.002387791968368505,1.0,0.01181188384253029
0.03,0.23,0.0025231146975529892,1.0,0.012473243271249223
0.03,0.24,0.002684099061363202,1.0,0.013258700717460574
0.03,0.25,0.0028621216331408132,1.0,0.014125534109390882
0.03,0.26,0.0030595766738153686,1.0,0.015085734755081869
0.03,0.27,0.0033060604263631583,1.0,0.0162799155471362
0.03,0.28,0.003581410589266935,1.0,0.01761082200468724
0.03,0.29,0.003897529899284758,1.0,0.019133889471390036
0.03,0.3,0.004241961423170142,1.0,0.020787219332817627
0.03,0.31,0.004656367038090329,1.0,0.02276862627669795
0.03,0.32,0.005146838778360487,1.0,0.02509989631961624
0.03,0.33,0.005633745376667514,0.9900990099009901,0.027390674064964808
0.03,0.34,0.0062805773865825705,0.9900990099009901,0.030427234447251483
0.03,0.35000000000000003,0.007003886981979089,0.9900990099009901,0.033800362597198805
0.03,0.36,0.007868628032300906,0.9900990099009901,0.03778245597234596
0.03,0.37,0.00877077855473936,0.9900990099009901,0.04191842214872483
0.03,0.38,0.009870431104727987,0.9900990099009901,0.04686682107127209
0.03,0.39,0.011126780998042424,0.9900990099009901,0.05246318329407465
0.03,0.4,0.012572249581164544,0.9900990099009901,0.058804221383985125
0.03,0.41000000000000003,0.014184943534681473,0.9900990099009901,0.06575792519755135
0.03,0.42,0.016166671277834537,0.9900990099009901,0.07411861450116629
0.03,0.43,0.018249180579668945,0.9900990099009901,0.0827135888349466
0.03,0.44,0.020459822185006762,0.9900990099009901,0.09170781287526464
0.03,0.45,0.02297806943202387,0.9900990099009901,0.10169693427927536
0.03,0.46,0.02614049018718764,0.9900990099009901,0.1138121484624503
0.03,0.47000000000000003,0.029636312324245538,0.9900990099009901,0.12680107087238657
0.03,0.48,0.033924015332376996,0.9900990099009901,0.1420069239957816
0.03,0.49,0.03710433970430931,0.9851485148514851,0.15321298364403568
0.03,0.5,0.04192994974450217,0.9851485148514851,0.16893814018639988
0.03,0.51,0.04680059707853884,0.9851485148514851,0.18447499182862967
0.03,0.52,0.05277044626316035,0.9752475247524752,0.20208535465874286
0.03,0.53,0.05858147176696432,0.9752475247524752,0.21929221581514083
0.03,0.54,0.06564949843621987,0.9702970297029703,0.23798026329370342
0.03,0.55,0.07180388734822472,0.9702970297029703,0.2542362554551697
0.03,0.56,0.08009167017781021,0.9702970297029703,0.2747660076573278
0.03,0.5700000000000001,0.09010221250529538,0.9702970297029703,0.2976369876019672
0.03,0.58,0.0989078775768426,0.9702970297029703,0.31766526094370584
0.03,0.59,0.10925347803865558,0.9653465346534653,0.33731647715015384
0.03,0.6,0.12582980279042236,0.9653465346534653,0.3643639109383119
0.03,0.61,0.14676234968856436,0.9653465346534653,0.389566596860875
0.03,0.62,0.1618724497220335,0.9653465346534653,0.41574680921392976
0.03,0.63,0.18303630178527505,0.9653465346534653,0.440109677201014
0.03,0.64,0.2089120568280925,0.9603960396039604,0.46518015719519545
0.03,0.65,0.2269230346269303,0.9603960396039604,0.49146422299444137
0.03,0.66,0.2446971104863909,0.9603960396039604,0.5105256167304336
0.03,0.67,0.2622032736222588,0.9554455445544554,0.52989183651168
0.03,0.68,0.28052819276016694,0.9554455445544554,0.5520397408837254
0.03,0.6900000000000001,0.29840549742382794,0.9504950495049505,0.5653606940545334
0.03,0.7000000000000001,0.3152685732659752,0.9504950495049505,0.5882285023937922
0.03,0.71,0.3408240032555269,0.9504950495049505,0.6081602480884026
0.03,0.72,0.3725269143819414,0.9504950495049505,0.6281340942334793
0.03,0.73,0.3879344859457526,0.9504950495049505,0.6458414906515008
0.03,0.74,0.40980087887331246,0.9504950495049505,0.6626411139074085
0.03,0.75,0.4425118869352999,0.9504950495049505,0.6849318242263789
0.03,0.76,0.47389463957452815,0.9504950495049505,0.7067251478048525
0.03,0.77,0.4978482722221801,0.9306930693069307,0.7137655188868722
0.03,0.78,0.52474497449745,0.9108910891089109,0.7191322268288505
0.03,0.79,0.5481524566483797,0.9108910891089109,0.7348391879980023
0.03,0.8,0.5692386408970569,0.8960396039603961,0.7372896572165326
0.03,0.81,0.6035296386781536,0.8811881188118812,0.7461666618921302
0.03,0.8200000000000001,0.6382681125255384,0.8663366336633663,0.7492296770758284
0.03,0.8300000000000001,0.6564395725286815,0.8613861386138614,0.757250587696132
0.03,0.84,0.673007410631173,0.8415841584158416,0.7529271188269441
0.03,0.85,0.6993242181360994,0.8415841584158416,0.7628062660823288
0.03,0.86,0.713857457174289,0.8415841584158416,0.7700670196302112
0.03,0.87,0.7226190476190477,0.8366336633663366,0.7702101254081452
0.03,0.88,0.7350306459217352,0.8316831683168316,0.7734230840666484
0.03,0.89,0.7514144271570014,0.8316831683168316,0.7808273959264059
0.03,0.9,0.7476347634763477,0.806930693069307,0.7653638990272654
0.03,0.91,0.7662659123055163,0.801980198019802,0.7674749617818928
0.03,0.92,0.7793022159358792,0.7970297029702971,0.7686101027685187
0.03,0.93,0.7811173974540311,0.7821782178217822,0.7602278084951354
0.03,0.9400000000000001,0.7813531353135312,0.7623762376237624,0.7452763133456205
0.03,0.9500000000000001,0.7866336633663366,0.7574257425742574,0.7435047076136186
0.03,0.96,0.7920792079207921,0.7326732673267327,0.7307159287357309
0.03,0.97,0.801980198019802,0.7227722772277227,0.7271727172717274
0.03,0.98,0.8168316831683168,0.7227722772277227,0.7321232123212322
0.03,0.99,0.8267326732673267,0.7227722772277227,0.7343234323432345
0.03,1.0,0.8316831683168316,0.7227722772277227,0.734873487348735
0.04,0.0,0.0016586710217413475,1.0,0.008232043769526074
0.04,0.01,0.001661670226588281,1.0,0.008246824750287108
0.04,0.02,0.0016630609553653464,1.0,0.00825368361860802
0.04,0.03,0.0016651709190802087,1.0,0.008264084723840954
0.04,0.04,0.001668360827053051,1.0,0.008279814026091036
0.04,0.05,0.001671689037588424,1.0,0.008296223372124305
