Alpha Score,Threshold,Precision,Recall,F2-score
0.15000000000000002,0.15000000000000002,0.001748866769888918,1.0,0.00868358809479503
0.15000000000000002,0.2,0.0021284473610690634,1.0,0.01055239592827931
0.15000000000000002,0.25,0.0029579471199386166,1.0,0.014616792799042414
0.15000000000000002,0.30000000000000004,0.004801916987574822,1.0,0.023557107832753194
0.15000000000000002,0.35000000000000003,0.0089223932615639,1.0,0.04307465042503334
0.15000000000000002,0.4,0.017016713752025937,1.0,0.0796612762217812
0.15000000000000002,0.45,0.030657924378888295,1.0,0.1365448902197221
0.15000000000000002,0.5,0.05208701675294745,1.0,0.215529855076266
0.15000000000000002,0.55,0.091694228797222,1.0,0.33543963092378504
0.15000000000000002,0.6000000000000001,0.14811216446572092,0.981651376146789,0.46183376828184813
0.15000000000000002,0.65,0.21464393636547266,0.963302752293578,0.5674557741329126
0.15000000000000002,0.7000000000000001,0.2900018647486755,0.9403669724770642,0.6491894289898683
0.15000000000000002,0.75,0.3681790223387972,0.8853211009174312,0.6911609764602622
0.15000000000000002,0.8,0.48549396576919523,0.8486238532110092,0.7381957317938377
0.15000000000000002,0.8500000000000001,0.5873519956088764,0.8256880733944955,0.7637084502817184
0.15000000000000002,0.9,0.6455657492354739,0.7752293577981652,0.7452906340795732
0.15000000000000002,0.9500000000000001,0.6926605504587156,0.6834862385321101,0.6853016070275473
0.15000000000000002,1.0,0.6972477064220184,0.6146788990825688,0.6295902470387497
0.2,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.2,0.05,0.0015502608617479323,1.0,0.007703534357493451
0.2,0.1,0.0015992300413535181,1.0,0.00794532459961555
0.2,0.15000000000000002,0.001762351740477865,1.0,0.008750075856727657
0.2,0.2,0.0021768980553741337,1.0,0.010790530735373512
0.2,0.25,0.0031083070721853578,1.0,0.015350676890757297
0.2,0.30000000000000004,0.005224707196756794,1.0,0.025588760851868588
0.2,0.35000000000000003,0.01001428113853205,1.0,0.04814293802768365
0.2,0.4,0.019258133809830873,1.0,0.08940367713938926
0.2,0.45,0.03431835562322783,1.0,0.15087996846001095
0.2,0.5,0.05877938181879901,1.0,0.2379505614679145
0.2,0.55,0.10620285538347508,1.0,0.37269091817477484
0.2,0.6000000000000001,0.16077511782472922,0.9862385321100917,0.4865857131988279
0.2,0.65,0.21947838168458944,0.9541284403669725,0.5715222952612217
0.2,0.7000000000000001,0.2960101961851681,0.9403669724770642,0.6551430888520772
0.2,0.75,0.3874294044658831,0.8899082568807339,0.7066178252202626
0.2,0.8,0.4931534571442829,0.8577981651376146,0.7472871999006065
0.2,0.8500000000000001,0.6042334576738246,0.8256880733944955,0.7692977693728967
0.2,0.9,0.6369375273044998,0.7568807339449541,0.7294093743340732
0.2,0.9500000000000001,0.7056574923547401,0.6926605504587156,0.6952214963825516
0.2,1.0,0.6788990825688074,0.5963302752293578,0.6111972349996188
0.25,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.25,0.05,0.0015498552335630057,1.0,0.007701531134474176
0.25,0.1,0.0016021284714424389,1.0,0.007959632938997001
0.25,0.15000000000000002,0.001773272421753746,1.0,0.008803915149019863
0.25,0.2,0.0022225158622373267,1.0,0.011014658300030863
0.25,0.25,0.0032709046365866482,1.0,0.016143310269294473
0.25,0.30000000000000004,0.005777849583480294,1.0,0.028236659238129853
0.25,0.35000000000000003,0.011524404182178163,1.0,0.055082833561061535
0.25,0.4,0.021234107716840086,1.0,0.09785876440642852
0.25,0.45,0.03789965589139876,1.0,0.16455236710015048
0.25,0.5,0.06656023133914848,1.0,0.26282609417478764
0.25,0.55,0.11258373817602688,1.0,0.3881301280304862
0.25,0.6000000000000001,0.16725900432770605,0.9770642201834863,0.4963937945871334
0.25,0.65,0.22994583168612778,0.9541284403669725,0.585400715247547
0.25,0.7000000000000001,0.3276062060673736,0.9541284403669725,0.6901546616961184
0.25,0.75,0.4052601632544897,0.8990825688073395,0.7229058195619193
0.25,0.8,0.4954345773153113,0.8486238532110092,0.7427275660865337
0.25,0.8500000000000001,0.5988532110091743,0.8119266055045872,0.7579878314403881
0.25,0.9,0.6519877675840979,0.7568807339449541,0.7332862513726448
0.25,0.9500000000000001,0.7025993883792049,0.6788990825688074,0.6835103602987884
0.25,1.0,0.6880733944954128,0.6055045871559633,0.6203940442171756
0.30000000000000004,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.30000000000000004,0.05,0.001550837673019107,1.0,0.007706382968971559
0.30000000000000004,0.1,0.001605566385625013,1.0,0.007976604058732501
0.30000000000000004,0.15000000000000002,0.0017836940925184744,1.0,0.008855289949113285
0.30000000000000004,0.2,0.002266701986246569,1.0,0.011231674495679916
0.30000000000000004,0.25,0.003455896015350661,1.0,0.017043872670165428
0.30000000000000004,0.30000000000000004,0.006439072440098951,1.0,0.03138695080096969
0.30000000000000004,0.35000000000000003,0.012992475129600221,1.0,0.06175307450905986
0.30000000000000004,0.4,0.02411509760886701,1.0,0.10996793782623333
0.30000000000000004,0.45,0.042586472146874235,1.0,0.18193968365314764
0.30000000000000004,0.5,0.07841779898642741,1.0,0.29846813734076955
0.30000000000000004,0.55,0.12219962056552594,0.9862385321100917,0.4085252547450454
0.30000000000000004,0.6000000000000001,0.1698873747091878,0.9770642201834863,0.5009945088086781
0.30000000000000004,0.65,0.23294848881076702,0.9541284403669725,0.5892680919221089
0.30000000000000004,0.7000000000000001,0.3341876169675453,0.9495412844036697,0.6939729777084801
0.30000000000000004,0.75,0.42368010002022727,0.9220183486238532,0.7464268765057248
0.30000000000000004,0.8,0.5198657611501649,0.8532110091743119,0.7562299501629829
0.30000000000000004,0.8500000000000001,0.5872542595019657,0.8119266055045872,0.7542167960889542
0.30000000000000004,0.9,0.6599388379204895,0.7477064220183486,0.7283336908529369
0.30000000000000004,0.9500000000000001,0.7003058103975536,0.6605504587155964,0.668136285538302
0.30000000000000004,1.0,0.7155963302752294,0.6330275229357798,0.6479809289893809
0.35000000000000003,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.35000000000000003,0.05,0.0015509428079789592,1.0,0.007706902181851834
0.35000000000000003,0.1,0.00160564762966844,1.0,0.007977005110949205
0.35000000000000003,0.15000000000000002,0.0017896289202821594,1.0,0.008884544450641197
0.35000000000000003,0.2,0.0023003102635969263,1.0,0.011396687647716428
0.35000000000000003,0.25,0.003652663261429565,1.0,0.018000319878688366
0.35000000000000003,0.30000000000000004,0.007139431590183675,1.0,0.03470603256972542
0.35000000000000003,0.35000000000000003,0.014025149352232586,1.0,0.06640063165688154
0.35000000000000003,0.4,0.026226945893884735,1.0,0.11868386793788788
0.35000000000000003,0.45,0.047814020771406916,1.0,0.20068741494925924
0.35000000000000003,0.5,0.08657749201083252,0.9954128440366973,0.3211555575270602
0.35000000000000003,0.55,0.1302880885997623,0.9862385321100917,0.42621702971029585
0.35000000000000003,0.6000000000000001,0.17317773890943847,0.9770642201834863,0.5066723199351372
0.35000000000000003,0.65,0.24156032946114492,0.9770642201834863,0.6072641442984733
0.35000000000000003,0.7000000000000001,0.33998703250260276,0.9495412844036697,0.6989244495087158
0.35000000000000003,0.75,0.4204672105177739,0.9036697247706422,0.7347859615720329
0.35000000000000003,0.8,0.5186570645406957,0.8486238532110092,0.7528340694480654
0.35000000000000003,0.8500000000000001,0.5867737003058104,0.8027522935779816,0.747709205486773
0.35000000000000003,0.9,0.6645259938837921,0.7431192660550459,0.7259477455213156
0.35000000000000003,0.9500000000000001,0.7064220183486238,0.6743119266055045,0.6804982745560137
0.35000000000000003,1.0,0.7247706422018348,0.6422018348623854,0.6571754527736845
0.4,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.4,0.05,0.00155205174078671,1.0,0.007712378661027733
0.4,0.1,0.0016076272219731598,1.0,0.007986777068938373
0.4,0.15000000000000002,0.0017894922265643649,1.0,0.008883870662849932
0.4,0.2,0.002327912213053302,1.0,0.011532177478089144
0.4,0.25,0.003920049734966479,1.0,0.01929765756513763
0.4,0.30000000000000004,0.0075529168784233425,1.0,0.03665711191493058
0.4,0.35000000000000003,0.01504739843283113,1.0,0.07096560144432276
0.4,0.4,0.028399833684112818,1.0,0.12751369724387468
0.4,0.45,0.05751272192077039,1.0,0.23378188047610413
0.4,0.5,0.09506576997505939,0.9862385321100917,0.343056768503137
0.4,0.55,0.13219660941590916,0.9862385321100917,0.43028132414130926
0.4,0.6000000000000001,0.18389068295695196,0.9862385321100917,0.5266579861063678
0.4,0.65,0.25207769269886915,0.9770642201834863,0.6202760067029646
0.4,0.7000000000000001,0.34666921665265676,0.9357798165137615,0.6984114242203451
0.4,0.75,0.4346530850227851,0.9128440366972477,0.7482123412788423
0.4,0.8,0.5235962385165669,0.8394495412844036,0.7490753533260155
0.4,0.8500000000000001,0.5832168341342655,0.7935779816513762,0.7401825251905463
0.4,0.9,0.658256880733945,0.7247706422018348,0.7104138466937385
0.4,0.9500000000000001,0.7018348623853211,0.6697247706422018,0.6759095640386338
0.4,1.0,0.7155963302752294,0.6376146788990825,0.6518210347854317
0.45,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.45,0.05,0.0015531744626218872,1.0,0.0077179231883072125
0.45,0.1,0.0016086777010054217,1.0,0.007991962537342733
0.45,0.15000000000000002,0.0017859162751965021,1.0,0.008866243898867119
0.45,0.2,0.0023625044217416126,1.0,0.01170193858213509
0.45,0.25,0.00411083412519316,1.0,0.02022165908109151
0.45,0.30000000000000004,0.008171556602074352,1.0,0.039564566627828396
0.45,0.35000000000000003,0.016099633265544686,1.0,0.07562784410848204
0.45,0.4,0.02930872378051184,1.0,0.1311663460767135
0.45,0.45,0.0593042268471871,0.9862385321100917,0.2390283771089039
0.45,0.5,0.0964258589505747,0.9862385321100917,0.346584986147688
0.45,0.55,0.133087436032132,0.9862385321100917,0.43216439771197407
0.45,0.6000000000000001,0.1849935722005385,0.9862385321100917,0.5284626173742697
0.45,0.65,0.2529053051227028,0.9724770642201835,0.6197893787485942
0.45,0.7000000000000001,0.3439267665342908,0.9220183486238532,0.6900450055745024
0.45,0.75,0.43078353920140094,0.9036697247706422,0.7409880216719058
0.45,0.8,0.5073797102939035,0.8256880733944955,0.7336375051037365
0.45,0.8500000000000001,0.5810324741517404,0.7798165137614679,0.7298752273262167
0.45,0.9,0.6547400611620795,0.7477064220183486,0.7270594284409502
0.45,0.9500000000000001,0.6972477064220184,0.6697247706422018,0.6750541454748984
0.45,1.0,0.7155963302752294,0.6422018348623854,0.6556510879485086
0.5,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.5,0.05,0.0015551560653791429,1.0,0.0077277091518597124
0.5,0.1,0.0016066136571309066,1.0,0.007981773778611149
0.5,0.15000000000000002,0.0017849966736218964,1.0,0.008861710870404398
0.5,0.2,0.0024353378973132923,1.0,0.012059216419532896
0.5,0.25,0.004448326625756657,1.0,0.021852799568118544
0.5,0.30000000000000004,0.00842485687594227,1.0,0.04075099904179618
0.5,0.35000000000000003,0.01681876648016485,1.0,0.07879302635846994
0.5,0.4,0.035241311102784195,0.9862385321100917,0.1541706107431162
0.5,0.45,0.06540813160316919,0.9862385321100917,0.2584722967160484
0.5,0.5,0.09742770389455785,0.9862385321100917,0.3491660352078266
0.5,0.55,0.14157230483046085,0.9862385321100917,0.4496668802688306
0.5,0.6000000000000001,0.1875591774648593,0.981651376146789,0.5315520273943297
0.5,0.65,0.2539191808163084,0.963302752293578,0.6179979346966488
0.5,0.7000000000000001,0.3348176433929837,0.9128440366972477,0.6785540304180607
0.5,0.75,0.43137935619497547,0.8944954128440367,0.7363835202844995
0.5,0.8,0.4990700685654815,0.8211009174311926,0.7272478647365813
0.5,0.8500000000000001,0.5706021552351829,0.7752293577981652,0.7233484562872665
0.5,0.9,0.6428134556574925,0.7385321100917431,0.7171738406231378
0.5,0.9500000000000001,0.7003058103975535,0.6880733944954128,0.6904855711632321
0.5,1.0,0.7064220183486238,0.6330275229357798,0.6464604677195629
0.55,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.55,0.05,0.001557436986215432,1.0,0.007738973079440178
0.55,0.1,0.0016085831948751289,1.0,0.007991496029515684
0.55,0.15000000000000002,0.0017955840012642132,1.0,0.008913897400079094
0.55,0.2,0.002606400303719046,1.0,0.012897536941786036
0.55,0.25,0.0045613613057908335,1.0,0.022398142447821828
0.55,0.30000000000000004,0.008943046293595257,1.0,0.04317091355416934
0.55,0.35000000000000003,0.017049394934464005,1.0,0.07980450086138587
0.55,0.4,0.03978344251299681,0.9862385321100917,0.17128039447191032
0.55,0.45,0.06610930815370678,0.9862385321100917,0.2606572737365942
0.55,0.5,0.09856570825058428,0.9862385321100917,0.3520796932117884
0.55,0.55,0.13929992819659778,0.981651376146789,0.4443053885939603
0.55,0.6000000000000001,0.187537752859963,0.981651376146789,0.5315176099018077
0.55,0.65,0.2500404490705449,0.963302752293578,0.6133664418568051
0.55,0.7000000000000001,0.3317036433524199,0.9128440366972477,0.6759818023572597
0.55,0.75,0.42184782750761934,0.8853211009174312,0.7258308030843367
0.55,0.8,0.48954522844605286,0.8211009174311926,0.7231473103707038
0.55,0.8500000000000001,0.5597280140858123,0.7614678899082569,0.7102682284304522
0.55,0.9,0.6280690257754479,0.7247706422018348,0.7031192734840396
0.55,0.9500000000000001,0.6788990825688074,0.6834862385321101,0.6825638549443475
0.55,1.0,0.7155963302752294,0.6422018348623854,0.6556510879485086
0.6000000000000001,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.6000000000000001,0.05,0.0015589107215863366,1.0,0.007746250754518424
0.6000000000000001,0.1,0.0016078432711891303,1.0,0.007987843553907803
0.6000000000000001,0.15000000000000002,0.0018191167804379343,1.0,0.00902987828970124
0.6000000000000001,0.2,0.002720325192696956,1.0,0.013455215714360988
0.6000000000000001,0.25,0.0047152463935281495,1.0,0.023139792671868675
0.6000000000000001,0.30000000000000004,0.008906381763383242,1.0,0.04300001076992986
0.6000000000000001,0.35000000000000003,0.018098013903094217,0.9862385321100917,0.084302111014456
0.6000000000000001,0.4,0.04474899259179598,0.9862385321100917,0.18937467382450307
0.6000000000000001,0.45,0.06517857438570757,0.9862385321100917,0.2577548243949246
0.6000000000000001,0.5,0.09913160130210712,0.981651376146789,0.35304833002806363
0.6000000000000001,0.55,0.13440035517108043,0.981651376146789,0.4342078352052391
0.6000000000000001,0.6000000000000001,0.18826779047980668,0.9724770642201835,0.5305157671038954
0.6000000000000001,0.65,0.24892049769320104,0.9541284403669725,0.6090390184766598
0.6000000000000001,0.7000000000000001,0.3176631856211153,0.9128440366972477,0.664019629974353
0.6000000000000001,0.75,0.4052434741597537,0.8577981651376146,0.7011881284459024
0.6000000000000001,0.8,0.48059009468885344,0.8165137614678899,0.7163681239960364
0.6000000000000001,0.8500000000000001,0.5658511722731907,0.7522935779816514,0.7057838107382618
0.6000000000000001,0.9,0.6147662734818699,0.7247706422018348,0.6997291690952153
0.6000000000000001,0.9500000000000001,0.6781345565749236,0.6651376146788991,0.6676969943641732
0.6000000000000001,1.0,0.6788990825688074,0.6100917431192661,0.6227143309079405
0.65,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.65,0.05,0.0015593867399490268,1.0,0.007748601434425163
0.65,0.1,0.001606740122123478,1.0,0.007982398053722682
0.65,0.15000000000000002,0.0018310969273102622,1.0,0.009088913907238781
0.65,0.2,0.0027536715144681604,1.0,0.013618355660120126
0.65,0.25,0.005063075829235287,1.0,0.02481286154794617
0.65,0.30000000000000004,0.009131846820844326,0.9908256880733946,0.04403582676044343
0.65,0.35000000000000003,0.019432015141753634,0.9862385321100917,0.09006204810022768
0.65,0.4,0.0438004100608138,0.9862385321100917,0.18596589455257367
0.65,0.45,0.06348074930779783,0.981651376146789,0.252174074905994
0.65,0.5,0.09686815622544197,0.981651376146789,0.3472686140578979
0.65,0.55,0.14356743887602866,0.981651376146789,0.45289305182514933
0.65,0.6000000000000001,0.18648686504599765,0.963302752293578,0.5255032559130606
0.65,0.65,0.23842425686279867,0.9403669724770642,0.5918656829960764
0.65,0.7000000000000001,0.3133611481032294,0.9128440366972477,0.6602302471027028
0.65,0.75,0.39623153553199436,0.8486238532110092,0.6908662922292605
0.65,0.8,0.4848923862010748,0.8027522935779816,0.7097060412701858
0.65,0.8500000000000001,0.5430455439056356,0.7752293577981652,0.7141602784062774
0.65,0.9,0.6114023591087813,0.6972477064220184,0.6782027836652869
0.65,0.9500000000000001,0.6704892966360857,0.6697247706422018,0.669877536328936
0.65,1.0,0.6513761467889908,0.591743119266055,0.6027799349768997
0.7000000000000001,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.7000000000000001,0.05,0.0015608085796462907,1.0,0.007755622728252428
0.7000000000000001,0.1,0.0016073886831976438,1.0,0.00798559956650125
0.7000000000000001,0.15000000000000002,0.0018641165498746632,1.0,0.009251598517734497
0.7000000000000001,0.2,0.0028211803931176434,1.0,0.01394849705991268
0.7000000000000001,0.25,0.0049351556885598195,0.9908256880733946,0.02419375640407949
0.7000000000000001,0.30000000000000004,0.008833071371931312,0.9862385321100917,0.04263784357291055
0.7000000000000001,0.35000000000000003,0.018938851625164267,0.9862385321100917,0.08793941541270385
0.7000000000000001,0.4,0.03704662752688048,0.981651376146789,0.16093845557757328
0.7000000000000001,0.45,0.06192795735589966,0.981651376146789,0.24724859295009183
0.7000000000000001,0.5,0.0960262483538441,0.981651376146789,0.34509924662838537
0.7000000000000001,0.55,0.13706948849244807,0.9724770642201835,0.43825906266595793
0.7000000000000001,0.6000000000000001,0.18027587649893165,0.9541284403669725,0.5133806732052197
0.7000000000000001,0.65,0.23577873847851613,0.9311926605504587,0.5856974305889636
0.7000000000000001,0.7000000000000001,0.30109664320592805,0.9036697247706422,0.6453620830851807
0.7000000000000001,0.75,0.3864044100341953,0.8440366972477065,0.6823989079612561
0.7000000000000001,0.8,0.4669630875760944,0.7981651376146789,0.6990082749739728
0.7000000000000001,0.8500000000000001,0.5276370079122373,0.7614678899082569,0.6994714688674034
0.7000000000000001,0.9,0.5968763652249891,0.6972477064220184,0.6745607413249416
0.7000000000000001,0.9500000000000001,0.6506116207951069,0.6376146788990825,0.6401723593005183
0.7000000000000001,1.0,0.6422018348623854,0.5825688073394495,0.5935926712337914
0.75,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.75,0.05,0.0015620191639801133,1.0,0.007761600743482638
0.75,0.1,0.0016083381377065406,1.0,0.007990286359400621
0.75,0.15000000000000002,0.001881317891151953,1.0,0.009336331029346855
0.75,0.2,0.0029388862738225904,1.0,0.01452369738950033
0.75,0.25,0.004911150268725001,0.9908256880733946,0.024078361810829785
0.75,0.30000000000000004,0.009857696154818341,0.9862385321100917,0.047393636658239875
0.75,0.35000000000000003,0.018299851310928757,0.9862385321100917,0.0851773277998825
0.75,0.4,0.03444714255206795,0.981651376146789,0.15103572550124422
0.75,0.45,0.059829877369339354,0.981651376146789,0.24051384904351114
0.75,0.5,0.09350711596007812,0.981651376146789,0.33854375625516936
0.75,0.55,0.14308858821637543,0.9724770642201835,0.4503739652530431
0.75,0.6000000000000001,0.1770028677511892,0.944954128440367,0.5059379054331715
0.75,0.65,0.23065528289335005,0.9128440366972477,0.573566589989531
0.75,0.7000000000000001,0.2937299018600267,0.8807339449541285,0.6292351522825013
0.75,0.75,0.37119281259607245,0.8348623853211009,0.6679824610401627
0.75,0.8,0.4547865350161028,0.7981651376146789,0.6934497253003807
0.75,0.8500000000000001,0.5135566733492541,0.7385321100917431,0.6790383994967992
0.75,0.9,0.5841852337265182,0.6926605504587156,0.6678581025290184
0.75,0.9500000000000001,0.6253822629969419,0.6100917431192661,0.6130897369429479
0.75,1.0,0.6422018348623854,0.5825688073394495,0.5935926712337914
0.8,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.8,0.05,0.001562270703146939,1.0,0.0077628428677927516
0.8,0.1,0.0016089389998375507,1.0,0.007993252377246568
0.8,0.15000000000000002,0.0019215377312228187,1.0,0.009534405774353258
0.8,0.2,0.0029017682671118104,0.9908256880733946,0.014340844849362296
0.8,0.25,0.004766961957822066,0.9908256880733946,0.02338478361309433
0.8,0.30000000000000004,0.011092812668982328,0.9862385321100917,0.05307614708476329
0.8,0.35000000000000003,0.017795931574620612,0.981651376146789,0.08296361262778335
0.8,0.4,0.03331969151619262,0.981651376146789,0.14668327544171164
0.8,0.45,0.05746618563492784,0.981651376146789,0.2328147324675885
0.8,0.5,0.09186778221425165,0.9724770642201835,0.3333685272524118
0.8,0.55,0.13794857754099654,0.963302752293578,0.4385403671916498
0.8,0.6000000000000001,0.17458032561671177,0.9403669724770642,0.5009176387127884
0.8,0.65,0.22464797231481537,0.9036697247706422,0.5632022835410723
0.8,0.7000000000000001,0.2717028567674482,0.8715596330275229,0.6045974814522622
0.8,0.75,0.3541895169460862,0.8348623853211009,0.6566371001060767
0.8,0.8,0.43491394632029456,0.7752293577981652,0.670324965398848
0.8,0.8500000000000001,0.49469396556552525,0.7247706422018348,0.6630913552333918
0.8,0.9,0.5487112276103102,0.6651376146788991,0.6380606767255
0.8,0.9500000000000001,0.6100917431192661,0.6100917431192661,0.6100917431192661
0.8,1.0,0.6238532110091743,0.5642201834862385,0.5752169786666299
0.8500000000000001,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.8500000000000001,0.05,0.0015620657628974079,1.0,0.007761830853552101
0.8500000000000001,0.1,0.0016076334296557231,1.0,0.007986807711982555
0.8500000000000001,0.15000000000000002,0.0019320769476203615,1.0,0.009586298869863955
0.8500000000000001,0.2,0.003321903401837646,0.9908256880733946,0.01638972025532252
0.8500000000000001,0.25,0.004903076673880415,0.9862385321100917,0.02403737689085708
0.8500000000000001,0.30000000000000004,0.010595382358270223,0.981651376146789,0.0507843625733282
0.8500000000000001,0.35000000000000003,0.017642522647620264,0.981651376146789,0.08229639473826506
0.8500000000000001,0.4,0.03236982938995138,0.981651376146789,0.14298897396255933
0.8500000000000001,0.45,0.04766702791923948,0.981651376146789,0.19957189162065642
0.8500000000000001,0.5,0.08817558979892275,0.9724770642201835,0.32353633473461146
0.8500000000000001,0.55,0.1275382647690054,0.9403669724770642,0.41341301501157024
0.8500000000000001,0.6000000000000001,0.16624474306617487,0.9174311926605505,0.48191712959563887
0.8500000000000001,0.65,0.2116740664628881,0.8899082568807339,0.5423528991404234
0.8500000000000001,0.7000000000000001,0.26549991313673543,0.8623853211009175,0.5948997497332023
0.8500000000000001,0.75,0.33861985170058345,0.8302752293577982,0.6434307779521259
0.8500000000000001,0.8,0.43274350078251206,0.7706422018348624,0.6665498960449837
0.8500000000000001,0.8500000000000001,0.47725558911239013,0.6926605504587156,0.6353120862390734
0.8500000000000001,0.9,0.5375382262996943,0.6651376146788991,0.6349911156864191
0.8500000000000001,0.9500000000000001,0.5833333333333334,0.6009174311926605,0.5973163105784263
0.8500000000000001,1.0,0.6055045871559633,0.5504587155963303,0.5606523955147809
0.9,0.0,0.0015369336990447347,1.0,0.007637713855987958
0.9,0.05,0.0015624018554779345,1.0,0.007763490509481674
0.9,0.1,0.0016076409950722531,1.0,0.007986845057220157
0.9,0.15000000000000002,0.0019487643559934307,0.9908256880733946,0.009667763225559713
0.9,0.2,0.0032962873987953632,0.9908256880733946,0.016264994895788157
